"id","name_th","name_en","province_id","created_at","updated_at","deleted_at"
"5202","แม่เมาะ","Mae Mo","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5203","เกาะคา","Ko Kha","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5204","เสริมงาม","Soem Ngam","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5205","งาว","Ngao","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5206","แจ้ห่ม","Chae Hom","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5207","วังเหนือ","Wang Nuea","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5208","เถิน","Thoen","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5209","แม่พริก","Mae Phrik","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5210","แม่ทะ","Mae Tha","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5211","สบปราบ","Sop Prap","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5212","ห้างฉัตร","Hang Chat","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5213","เมืองปาน","Mueang Pan","40","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5301","เมืองอุตรดิตถ์","Mueang Uttaradit","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5302","ตรอน","Tron","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5303","ท่าปลา","Tha Pla","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5304","น้ำปาด","Nam Pat","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5305","ฟากท่า","Fak Tha","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5306","บ้านโคก","Ban Khok","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5307","พิชัย","Phichai","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5308","ลับแล","Laplae","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5309","ทองแสนขัน","Thong Saen Khan","41","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5401","เมืองแพร่","Mueang Phrae","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5402","ร้องกวาง","Rong Kwang","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5403","ลอง","Long","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5404","สูงเม่น","Sung Men","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5405","เด่นชัย","Den Chai","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5406","สอง","Song","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5407","วังชิ้น","Wang Chin","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5408","หนองม่วงไข่","Nong Muang Khai","42","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5501","เมืองน่าน","Mueang Nan","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5502","แม่จริม","Mae Charim","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5503","บ้านหลวง","Ban Luang","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5504","นาน้อย","Na Noi","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5505","ปัว","Pua","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5506","ท่าวังผา","Tha Wang Pha","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5507","เวียงสา","Wiang Sa","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5508","ทุ่งช้าง","Thung Chang","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5509","เชียงกลาง","Chiang Klang","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5510","นาหมื่น","Na Muen","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5511","สันติสุข","Santi Suk","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5512","บ่อเกลือ","Bo Kluea","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5513","สองแคว","Song Khwae","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5514","ภูเพียง","Phu Phiang","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5515","เฉลิมพระเกียรติ","Chaloem Phra Kiat","43","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5601","เมืองพะเยา","Mueang Phayao","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5602","จุน","Chun","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5603","เชียงคำ","Chiang Kham","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5604","เชียงม่วน","Chiang Muan","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5605","ดอกคำใต้","Dok Khamtai","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5606","ปง","Pong","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5607","แม่ใจ","Mae Chai","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5608","ภูซาง","Phu Sang","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5609","ภูกามยาว","Phu Kamyao","44","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5701","เมืองเชียงราย","Mueang Chiang Rai","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5702","เวียงชัย","Wiang Chai","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5703","เชียงของ","Chiang Khong","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5704","เทิง","Thoeng","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5705","พาน","Phan","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5706","ป่าแดด","Pa Daet","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5707","แม่จัน","Mae Chan","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5708","เชียงแสน","Chiang Saen","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5709","แม่สาย","Mae Sai","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5710","แม่สรวย","Mae Suai","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5711","เวียงป่าเป้า","Wiang Pa Pao","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5712","พญาเม็งราย","Phaya Mengrai","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5713","เวียงแก่น","Wiang Kaen","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5714","ขุนตาล","Khun Tan","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5715","แม่ฟ้าหลวง","Mae Fa Luang","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5716","แม่ลาว","Mae Lao","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5717","เวียงเชียงรุ้ง","Wiang Chiang Rung","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5718","ดอยหลวง","Doi Luang","45","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5801","เมืองแม่ฮ่องสอน","Mueang Mae Hong Son","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5802","ขุนยวม","Khun Yuam","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5803","ปาย","Pai","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5804","แม่สะเรียง","Mae Sariang","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5805","แม่ลาน้อย","Mae La Noi","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5806","สบเมย","Sop Moei","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"5807","ปางมะผ้า","Pang Mapha","46","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6001","เมืองนครสวรรค์","Mueang Nakhon Sawan","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6002","โกรกพระ","Krok Phra","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6003","ชุมแสง","Chum Saeng","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6004","หนองบัว","Nong Bua","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6005","บรรพตพิสัย","Banphot Phisai","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6006","เก้าเลี้ยว","Kao Liao","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6007","ตาคลี","Takhli","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6008","ท่าตะโก","Takhli","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6009","ไพศาลี","Phaisali","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6010","พยุหะคีรี","Phayuha Khiri","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6011","ลาดยาว","Phayuha Khiri","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6012","ตากฟ้า","Tak Fa","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6013","แม่วงก์","Mae Wong","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6014","แม่เปิน","Mae Poen","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6015","ชุมตาบง","Chum Ta Bong","47","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6101","เมืองอุทัยธานี","Mueang Uthai Thani","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6102","ทัพทัน","Thap Than","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6103","สว่างอารมณ์","Sawang Arom","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6104","หนองฉาง","Nong Chang","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6105","หนองขาหย่าง","Nong Khayang","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6106","บ้านไร่","Ban Rai","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6107","ลานสัก","Lan Sak","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6108","ห้วยคต","Huai Khot","48","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6201","เมืองกำแพงเพชร","Mueang Kamphaeng Phet","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6202","ไทรงาม","Sai Ngam","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6203","คลองลาน","Khlong Lan","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6204","ขาณุวรลักษบุรี","Khanu Woralaksaburi","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6205","คลองขลุง","Khlong Khlung","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6206","พรานกระต่าย","Phran Kratai","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6207","ลานกระบือ","Lan Krabue","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6208","ทรายทองวัฒนา","Sai Thong Watthana","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6209","ปางศิลาทอง","Pang Sila Thong","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6210","บึงสามัคคี","Bueng Samakkhi","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6211","โกสัมพีนคร","Kosamphi Nakhon","49","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6301","เมืองตาก","Mueang Tak","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6302","บ้านตาก","Ban Tak","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6303","สามเงา","Sam Ngao","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6304","แม่ระมาด","Mae Ramat","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6305","ท่าสองยาง","Tha Song Yang","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6306","แม่สอด","Mae Sot","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6307","พบพระ","Phop Phra","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6308","อุ้มผาง","Umphang","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6309","วังเจ้า","Wang Chao","50","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6401","เมืองสุโขทัย","Mueang Sukhothai","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6402","บ้านด่านลานหอย","Ban Dan Lan Hoi","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6403","คีรีมาศ","Khiri Mat","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6404","กงไกรลาศ","Kong Krailat","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6405","ศรีสัชนาลัย","Si Satchanalai","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6406","ศรีสำโรง","Si Samrong","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6407","สวรรคโลก","Sawankhalok","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6408","ศรีนคร","Si Nakhon","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6409","ทุ่งเสลี่ยม","Thung Saliam","51","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6501","เมืองพิษณุโลก","Mueang Phitsanulok","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6502","นครไทย","Nakhon Thai","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6503","ชาติตระการ","Chat Trakan","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6504","บางระกำ","Bang Rakam","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6505","บางกระทุ่ม","Bang Krathum","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6506","พรหมพิราม","Phrom Phiram","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6507","วัดโบสถ์","Wat Bot","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6508","วังทอง","Wang Thong","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6509","เนินมะปราง","Noen Maprang","52","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6601","เมืองพิจิตร","Mueang Phichit","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6602","วังทรายพูน","Wang Sai Phun","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6603","โพธิ์ประทับช้าง","Pho Prathap Chang","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6604","ตะพานหิน","Taphan Hin","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6605","บางมูลนาก","Bang Mun Nak","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6606","โพทะเล","Pho Thale","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6607","สามง่าม","Sam Ngam","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6608","ทับคล้อ","Tap Khlo","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6609","สากเหล็ก","Sak Lek","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6610","บึงนาราง","Bueng Na Rang","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6611","ดงเจริญ","Dong Charoen","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6612","วชิรบารมี","Wachirabarami","53","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6701","เมืองเพชรบูรณ์","Mueang Phetchabun","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6702","ชนแดน","Chon Daen","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6703","หล่มสัก","Lom Sak","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6704","หล่มเก่า","Lom Kao","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6705","วิเชียรบุรี","Wichian Buri","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6706","ศรีเทพ","Si Thep","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6707","หนองไผ่","Nong Phai","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6708","บึงสามพัน","Bueng Sam Phan","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6709","น้ำหนาว","Nam Nao","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6710","วังโป่ง","Wang Pong","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"6711","เขาค้อ","Khao Kho","54","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7001","เมืองราชบุรี","Mueang Ratchaburi","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7002","จอมบึง","Chom Bueng","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7003","สวนผึ้ง","Suan Phueng","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7004","ดำเนินสะดวก","Damnoen Saduak","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7005","บ้านโป่ง","Ban Pong","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7006","บางแพ","Bang Phae","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7007","โพธาราม","Photharam","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7008","ปากท่อ","Pak Tho","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7009","วัดเพลง","Wat Phleng","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7010","บ้านคา","Ban Kha","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7074","ท้องถิ่นเทศบาลตำบลบ้านฆ้อง","Tet Saban Ban Kong","55","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7101","เมืองกาญจนบุรี","Mueang Kanchanaburi","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7102","ไทรโยค","Sai Yok","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7103","บ่อพลอย","Bo Phloi","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7104","ศรีสวัสดิ์","Si Sawat","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7105","ท่ามะกา","Tha Maka","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7106","ท่าม่วง","Tha Muang","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7107","ทองผาภูมิ","Pha Phum","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7108","สังขละบุรี","Sangkhla Buri","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7109","พนมทวน","Phanom Thuan","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7110","เลาขวัญ","Lao Khwan","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7111","ด่านมะขามเตี้ย","Dan Makham Tia","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7112","หนองปรือ","Nong Prue","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7113","ห้วยกระเจา","Huai Krachao","56","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7201","เมืองสุพรรณบุรี","Mueang Suphan Buri","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7202","เดิมบางนางบวช","Doem Bang Nang Buat","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7203","ด่านช้าง","Dan Chang","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7204","บางปลาม้า","Bang Pla Ma","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7205","ศรีประจันต์","Si Prachan","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7206","ดอนเจดีย์","Don Chedi","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7207","สองพี่น้อง","Song Phi Nong","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7208","สามชุก","Sam Chuk","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7209","อู่ทอง","U Thong","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7210","หนองหญ้าไซ","Nong Ya Sai","57","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7301","เมืองนครปฐม","Mueang Nakhon Pathom","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7302","กำแพงแสน","Kamphaeng Saen","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7303","นครชัยศรี","Nakhon Chai Si","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7304","ดอนตูม","Don Tum","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7305","บางเลน","Bang Len","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7306","สามพราน","Sam Phran","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7307","พุทธมณฑล","Phutthamonthon","58","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7401","เมืองสมุทรสาคร","Mueang Samut Sakhon","59","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7402","กระทุ่มแบน","Krathum Baen","59","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7403","บ้านแพ้ว","Ban Phaeo","59","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7501","เมืองสมุทรสงคราม","Mueang Samut Songkhram","60","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7502","บางคนที","Bang Khonthi","60","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7503","อัมพวา","Amphawa","60","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7601","เมืองเพชรบุรี","Mueang Phetchaburi","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7602","เขาย้อย","Khao Yoi","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7603","หนองหญ้าปล้อง","Nong Ya Plong","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7604","ชะอำ","Cha-am","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7605","ท่ายาง","Tha Yang","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7606","บ้านลาด","Ban Lat","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7607","บ้านแหลม","Ban Laem","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7608","แก่งกระจาน","Kaeng Krachan","61","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7701","เมืองประจวบคีรีขันธ์","Mueang Prachuap Khiri Khan","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7702","กุยบุรี","Kui Buri","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7703","ทับสะแก","Thap Sakae","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7704","บางสะพาน","Bang Saphan","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7705","บางสะพานน้อย","Bang Saphan Noi","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7706","ปราณบุรี","Pran Buri","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7707","หัวหิน","Hua Hin","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"7708","สามร้อยยอด","Sam Roi Yot","62","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8001","เมืองนครศรีธรรมราช","Mueang Nakhon Si Thammarat","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8002","พรหมคีรี","Phrom Khiri","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8003","ลานสกา","Lan Saka","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8004","ฉวาง","Chawang","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8005","พิปูน","Phipun","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8006","เชียรใหญ่","Chian Yai","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8007","ชะอวด","Cha-uat","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8008","ท่าศาลา","Tha Sala","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8009","ทุ่งสง","Thung Song","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8010","นาบอน","Na Bon","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8011","ทุ่งใหญ่","Thung Yai","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8012","ปากพนัง","Pak Phanang","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8013","ร่อนพิบูลย์","Ron Phibun","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8014","สิชล","Sichon","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8015","ขนอม","Khanom","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8016","หัวไทร","Hua Sai","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8017","บางขัน","Bang Khan","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8018","ถ้ำพรรณรา","Tham Phannara","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8019","จุฬาภรณ์","Chulabhorn","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8020","พระพรหม","Phra Phrom","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8021","นบพิตำ","Nopphitam","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8022","ช้างกลาง","Chang Klang","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8023","เฉลิมพระเกียรติ","Chaloem Phra Kiat","63","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8101","เมืองกระบี่","Mueang Krabi","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8102","เขาพนม","Khao Phanom","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8103","เกาะลันตา","Ko Lanta","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8104","คลองท่อม","Khlong Thom","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8105","อ่าวลึก","Ao Luek","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8106","ปลายพระยา","Plai Phraya","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8107","ลำทับ","Lam Thap","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8108","เหนือคลอง","Nuea Khlong","64","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8201","เมืองพังงา","Mueang Phang-nga","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8202","เกาะยาว","Ko Yao","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8203","กะปง","Kapong","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8204","ตะกั่วทุ่ง","Takua Thung","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8205","ตะกั่วป่า","Takua Pa","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8206","คุระบุรี","Khura Buri","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8207","ทับปุด","Thap Put","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8208","ท้ายเหมือง","Thai Mueang","65","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8301","เมืองภูเก็ต","Mueang Phuket","66","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8302","กะทู้","Kathu","66","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8303","ถลาง","Thalang","66","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8401","เมืองสุราษฎร์ธานี","Mueang Surat Thani","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8402","กาญจนดิษฐ์","Kanchanadit","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8403","ดอนสัก","Don Sak","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8404","เกาะสมุย","Ko Samui","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8405","เกาะพะงัน","Ko Pha-ngan","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8406","ไชยา","Chaiya","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8407","ท่าชนะ","Tha Chana","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8408","คีรีรัฐนิคม","Khiri Rat Nikhom","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8409","บ้านตาขุน","Ban Ta Khun","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8410","พนม","Phanom","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8411","ท่าฉาง","Tha Chang","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
